PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20210209,2021,June,Balance,Ending Balance,7252
20210209,2021,Adjustments,Inflows - Current,General Property Tax,-81
20210209,2021,Adjustments,Inflows - Current,Other Taxes,1170
20210209,2021,Adjustments,Inflows - Current,Federal Categorical Grants,5665
20210209,2021,Adjustments,Inflows - Current,State Categorical Grants,4124
20210209,2021,Adjustments,Inflows - Current,Other Categorical Grants,441
20210209,2021,Adjustments,Inflows - Current,Unrestricted (Net Of Disall.),-15
20210209,2021,Adjustments,Inflows - Current,Miscellaneous Revenues,0
20210209,2021,Adjustments,Inflows - Current,Inter-Fund Revenues,137
20210209,2021,Adjustments,Inflows - Prior,Taxes,0
20210209,2021,Adjustments,Inflows - Prior,Federal Categorical Grants,2722
20210209,2021,Adjustments,Inflows - Prior,State Categorical Grants,2457
20210209,2021,Adjustments,Inflows - Prior,Other Categorical Grants,48
20210209,2021,Adjustments,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210209,2021,Adjustments,Inflows - Prior,Misc. Revenue/IFA,-108
20210209,2021,Adjustments,Inflows - Capital,Capital Transfers,522
20210209,2021,Adjustments,Inflows - Capital,Federal And State,-117
20210209,2021,Adjustments,Inflows - Other,Senior Colleges,989
20210209,2021,Adjustments,Inflows - Other,Holding Acct. & Other Adj.,-8
20210209,2021,Adjustments,Inflows - Other,Other Sources,0
20210209,2021,Adjustments,Outflows - Current,Personal Service,3038
20210209,2021,Adjustments,Outflows - Current,Other Than Personal Service,7516
20210209,2021,Adjustments,Outflows - Current,Debt Service,26
20210209,2021,Adjustments,Outflows - Prior,Personal Service,1996
20210209,2021,Adjustments,Outflows - Prior,Other Than Personal Service,5905
20210209,2021,Adjustments,Outflows - Prior,Taxes,0
20210209,2021,Adjustments,Outflows - Prior,Disallowance Reserve,324
20210209,2021,Adjustments,Outflows - Capital,City Disbursements,0
20210209,2021,Adjustments,Outflows - Capital,Federal and State,0
20210209,2021,Adjustments,Outflows - Other,Senior Colleges,358
20210209,2021,Adjustments,Outflows - Other,Other Uses,0
20210209,2021,Adjustments,Balance,Beginning Balance,0
20210209,2021,Adjustments,Balance,Ending Balance,0
20210311,2021,July,Inflows - Current,General Property Tax,8330
20210311,2021,July,Inflows - Current,Other Taxes,796
20210311,2021,July,Inflows - Current,Federal Categorical Grants,109
20210311,2021,July,Inflows - Current,State Categorical Grants,357
20210311,2021,July,Inflows - Current,Other Categorical Grants,20
20210311,2021,July,Inflows - Current,Unrestricted (Net Of Disall.),0
20210311,2021,July,Inflows - Current,Miscellaneous Revenues,692
20210311,2021,July,Inflows - Current,Inter-Fund Revenues,0
20210311,2021,July,Inflows - Prior,Taxes,2889
20210311,2021,July,Inflows - Prior,Federal Categorical Grants,202
20210311,2021,July,Inflows - Prior,State Categorical Grants,1022
20210311,2021,July,Inflows - Prior,Other Categorical Grants,2
20210311,2021,July,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210311,2021,July,Inflows - Prior,Misc. Revenue/IFA,6
20210311,2021,July,Inflows - Capital,Capital Transfers,379
20210311,2021,July,Inflows - Capital,Federal And State,23
20210311,2021,July,Inflows - Other,Senior Colleges,0
20210311,2021,July,Inflows - Other,Holding Acct. & Other Adj.,14
20210311,2021,July,Inflows - Other,Other Sources,0
20210311,2021,July,Outflows - Current,Personal Service,2170
20210311,2021,July,Outflows - Current,Other Than Personal Service,2648
20210311,2021,July,Outflows - Current,Debt Service,1249
20210311,2021,July,Outflows - Prior,Personal Service,1959
20210311,2021,July,Outflows - Prior,Other Than Personal Service,1721
20210311,2021,July,Outflows - Prior,Taxes,247
20210311,2021,July,Outflows - Prior,Disallowance Reserve,0
20210311,2021,July,Outflows - Capital,City Disbursements,503
20210311,2021,July,Outflows - Capital,Federal and State,51
20210311,2021,July,Outflows - Other,Senior Colleges,240
20210311,2021,July,Outflows - Other,Other Uses,29
20210311,2021,July,Balance,Beginning Balance,6627
20210311,2021,July,Balance,Ending Balance,10651
20210311,2021,August,Inflows - Current,General Property Tax,198
20210311,2021,August,Inflows - Current,Other Taxes,1344
20210311,2021,August,Inflows - Current,Federal Categorical Grants,367
20210311,2021,August,Inflows - Current,State Categorical Grants,46
20210311,2021,August,Inflows - Current,Other Categorical Grants,318
20210311,2021,August,Inflows - Current,Unrestricted (Net Of Disall.),0
20210311,2021,August,Inflows - Current,Miscellaneous Revenues,486
20210311,2021,August,Inflows - Current,Inter-Fund Revenues,0
20210311,2021,August,Inflows - Prior,Taxes,360
20210311,2021,August,Inflows - Prior,Federal Categorical Grants,78
20210311,2021,August,Inflows - Prior,State Categorical Grants,425
20210311,2021,August,Inflows - Prior,Other Categorical Grants,60
20210311,2021,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210311,2021,August,Inflows - Prior,Misc. Revenue/IFA,0
20210311,2021,August,Inflows - Capital,Capital Transfers,270
20210311,2021,August,Inflows - Capital,Federal And State,36
20210311,2021,August,Inflows - Other,Senior Colleges,0
20210311,2021,August,Inflows - Other,Holding Acct. & Other Adj.,2
20210311,2021,August,Inflows - Other,Other Sources,352
20210311,2021,August,Outflows - Current,Personal Service,2781
20210311,2021,August,Outflows - Current,Other Than Personal Service,2654
20210311,2021,August,Outflows - Current,Debt Service,-6
20210311,2021,August,Outflows - Prior,Personal Service,1157
20210311,2021,August,Outflows - Prior,Other Than Personal Service,905
20210311,2021,August,Outflows - Prior,Taxes,293
20210311,2021,August,Outflows - Prior,Disallowance Reserve,0
20210311,2021,August,Outflows - Capital,City Disbursements,556
20210311,2021,August,Outflows - Capital,Federal and State,94
20210311,2021,August,Outflows - Other,Senior Colleges,180
20210311,2021,August,Outflows - Other,Other Uses,0
20210311,2021,August,Balance,Beginning Balance,10651
20210311,2021,August,Balance,Ending Balance,6379
20210311,2021,September,Inflows - Current,General Property Tax,1422
20210311,2021,September,Inflows - Current,Other Taxes,3419
20210311,2021,September,Inflows - Current,Federal Categorical Grants,234
20210311,2021,September,Inflows - Current,State Categorical Grants,1379
20210311,2021,September,Inflows - Current,Other Categorical Grants,-176
20210311,2021,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20210311,2021,September,Inflows - Current,Miscellaneous Revenues,479
20210311,2021,September,Inflows - Current,Inter-Fund Revenues,35
20210311,2021,September,Inflows - Prior,Taxes,0
20210311,2021,September,Inflows - Prior,Federal Categorical Grants,579
20210311,2021,September,Inflows - Prior,State Categorical Grants,277
20210311,2021,September,Inflows - Prior,Other Categorical Grants,197
20210311,2021,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210311,2021,September,Inflows - Prior,Misc. Revenue/IFA,102
20210311,2021,September,Inflows - Capital,Capital Transfers,186
20210311,2021,September,Inflows - Capital,Federal And State,40
20210311,2021,September,Inflows - Other,Senior Colleges,0
20210311,2021,September,Inflows - Other,Holding Acct. & Other Adj.,-10
20210311,2021,September,Inflows - Other,Other Sources,0
20210311,2021,September,Outflows - Current,Personal Service,3692
20210311,2021,September,Outflows - Current,Other Than Personal Service,2533
20210311,2021,September,Outflows - Current,Debt Service,-11
20210311,2021,September,Outflows - Prior,Personal Service,67
20210311,2021,September,Outflows - Prior,Other Than Personal Service,52
20210311,2021,September,Outflows - Prior,Taxes,0
20210311,2021,September,Outflows - Prior,Disallowance Reserve,0
20210311,2021,September,Outflows - Capital,City Disbursements,687
20210311,2021,September,Outflows - Capital,Federal and State,47
20210311,2021,September,Outflows - Other,Senior Colleges,180
20210311,2021,September,Outflows - Other,Other Uses,13
20210311,2021,September,Balance,Beginning Balance,6379
20210311,2021,September,Balance,Ending Balance,7282
20210311,2021,October,Inflows - Current,General Property Tax,837
20210311,2021,October,Inflows - Current,Other Taxes,1822
20210311,2021,October,Inflows - Current,Federal Categorical Grants,164
20210311,2021,October,Inflows - Current,State Categorical Grants,224
20210311,2021,October,Inflows - Current,Other Categorical Grants,7
20210311,2021,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20210311,2021,October,Inflows - Current,Miscellaneous Revenues,668
20210311,2021,October,Inflows - Current,Inter-Fund Revenues,27
20210311,2021,October,Inflows - Prior,Taxes,0
20210311,2021,October,Inflows - Prior,Federal Categorical Grants,513
20210311,2021,October,Inflows - Prior,State Categorical Grants,375
20210311,2021,October,Inflows - Prior,Other Categorical Grants,2
20210311,2021,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210311,2021,October,Inflows - Prior,Misc. Revenue/IFA,0
20210311,2021,October,Inflows - Capital,Capital Transfers,1589
20210311,2021,October,Inflows - Capital,Federal And State,54
20210311,2021,October,Inflows - Other,Senior Colleges,241
20210311,2021,October,Inflows - Other,Holding Acct. & Other Adj.,-2
20210311,2021,October,Inflows - Other,Other Sources,393
20210311,2021,October,Outflows - Current,Personal Service,4559
20210311,2021,October,Outflows - Current,Other Than Personal Service,3007
20210311,2021,October,Outflows - Current,Debt Service,307
